person_id,person_age,person_income,person_home_ownership,person_emp_length
13929,25,98000.0,MORTGAGE,2.0
13930,25,98000.0,OWN,0.0
13931,22,98004.0,MORTGAGE,6.0
13932,25,86004.0,MORTGAGE,3.0
13933,23,55000.0,RENT,3.0
13934,21,55260.0,RENT,0.0
13935,23,73185.0,MORTGAGE,7.0
13936,21,98132.0,MORTGAGE,5.0
13937,21,98280.0,MORTGAGE,2.0
13938,23,98280.0,MORTGAGE,7.0
13939,23,98400.0,MORTGAGE,7.0
13940,26,98400.0,MORTGAGE,4.0
13941,22,55992.0,RENT,6.0
13942,24,98400.0,MORTGAGE,0.0
13943,23,98400.0,MORTGAGE,0.0
13944,22,56000.0,RENT,5.0
13945,23,32000.0,OWN,2.0
13946,24,98518.0,MORTGAGE,8.0
13947,25,56004.0,RENT,0.0
13948,26,98700.0,MORTGAGE,6.0
13949,24,32000.0,OWN,3.0
13950,24,56004.0,RENT,2.0
13951,23,98800.0,MORTGAGE,7.0
13952,22,99000.0,MORTGAGE,6.0
13953,24,99000.0,MORTGAGE,8.0
13954,26,57600.0,RENT,10.0
13955,26,99000.0,MORTGAGE,10.0
13956,25,58000.0,RENT,5.0
13957,26,60000.0,RENT,2.0
13958,22,60000.0,RENT,6.0
13959,25,99000.0,MORTGAGE,9.0
13960,23,60000.0,RENT,4.0
13961,23,99000.0,MORTGAGE,8.0
13962,26,99000.0,MORTGAGE,9.0
13963,24,99000.0,MORTGAGE,8.0
13964,22,60000.0,RENT,7.0
13965,26,99085.0,MORTGAGE,10.0
13966,23,99200.0,MORTGAGE,7.0
13967,24,87220.0,MORTGAGE,7.0
13968,22,60000.0,RENT,3.0
13969,25,99473.0,MORTGAGE,9.0
13970,23,99500.0,MORTGAGE,7.0
13971,25,54000.0,RENT,6.0
13972,25,99600.0,MORTGAGE,1.0
13973,22,99600.0,MORTGAGE,6.0
13974,22,99600.0,MORTGAGE,6.0
13975,23,99670.0,MORTGAGE,2.0
13976,22,60000.0,RENT,0.0
13977,24,99750.0,MORTGAGE,8.0
13978,25,99800.0,MORTGAGE,1.0
13979,26,99900.0,MORTGAGE,10.0
13980,25,60000.0,RENT,5.0
13981,23,99996.0,MORTGAGE,7.0
13982,25,99996.0,MORTGAGE,6.0
13983,23,99996.0,MORTGAGE,2.0
13984,22,61000.0,RENT,0.0
13985,25,99996.0,MORTGAGE,5.0
13986,23,62000.0,RENT,7.0
13987,24,99996.0,MORTGAGE,5.0
13988,24,62004.0,RENT,6.0
13989,25,99996.0,MORTGAGE,3.0
13990,24,62800.0,RENT,5.0
13991,23,100000.0,MORTGAGE,7.0
13992,24,100000.0,MORTGAGE,1.0
13993,22,64000.0,RENT,2.0
13994,23,65000.0,RENT,3.0
13995,23,100000.0,MORTGAGE,7.0
13996,23,65000.0,RENT,2.0
13997,24,65000.0,RENT,0.0
13998,23,100000.0,MORTGAGE,4.0
13999,23,100000.0,MORTGAGE,4.0
14000,24,100000.0,OWN,4.0
14001,22,65000.0,RENT,3.0
14002,26,66000.0,RENT,10.0
14003,25,100000.0,MORTGAGE,9.0
14004,25,31200.0,OWN,9.0
14005,23,66000.0,RENT,1.0
14006,25,100000.0,MORTGAGE,6.0
14007,26,100000.0,MORTGAGE,7.0
14008,22,100000.0,MORTGAGE,6.0
14009,25,88000.0,MORTGAGE,9.0
14010,23,100000.0,OWN,7.0
14011,25,100000.0,MORTGAGE,9.0
14012,25,100000.0,MORTGAGE,9.0
14013,23,88000.0,MORTGAGE,4.0
14014,24,69000.0,RENT,3.0
14015,26,69575.0,RENT,3.0
14016,25,100000.0,MORTGAGE,0.0
14017,25,63996.0,RENT,9.0
14018,21,70000.0,RENT,5.0
14019,23,31200.0,OWN,7.0
14020,25,70000.0,RENT,2.0
14021,24,55845.0,RENT,1.0
14022,22,100000.0,MORTGAGE,7.0
14023,24,100000.0,MORTGAGE,4.0
14024,24,72000.0,RENT,8.0
14025,26,100000.0,MORTGAGE,10.0
14026,23,72150.0,RENT,3.0
14027,23,88000.0,MORTGAGE,
14028,21,72500.0,RENT,3.0
14029,22,100000.0,MORTGAGE,6.0
14030,24,100000.0,MORTGAGE,8.0
14031,24,100000.0,MORTGAGE,8.0
14032,24,100000.0,MORTGAGE,1.0
14033,26,100000.0,MORTGAGE,11.0
14034,23,73000.0,RENT,1.0
14035,23,100000.0,MORTGAGE,5.0
14036,25,100000.0,MORTGAGE,9.0
14037,24,100000.0,MORTGAGE,8.0
14038,23,100000.0,MORTGAGE,7.0
14039,23,100000.0,MORTGAGE,7.0
14040,25,100000.0,MORTGAGE,2.0
14041,21,100000.0,MORTGAGE,3.0
14042,26,88000.0,MORTGAGE,6.0
14043,26,75000.0,RENT,4.0
14044,22,100000.0,MORTGAGE,6.0
14045,25,100000.0,MORTGAGE,9.0
14046,25,100000.0,MORTGAGE,9.0
14047,22,31193.0,OWN,0.0
14048,24,100000.0,MORTGAGE,3.0
14049,22,100000.0,MORTGAGE,6.0
14050,23,100000.0,MORTGAGE,0.0
14051,26,100000.0,OWN,10.0
14052,25,100000.0,MORTGAGE,2.0
14053,22,100000.0,MORTGAGE,2.0
14054,24,100000.0,MORTGAGE,7.0
14055,24,88000.0,MORTGAGE,5.0
14056,26,100000.0,MORTGAGE,4.0
14057,25,77700.0,RENT,2.0
14058,22,78700.0,RENT,6.0
14059,26,80000.0,RENT,6.0
14060,23,80000.0,RENT,0.0
14061,26,100000.0,MORTGAGE,4.0
14062,26,74800.0,MORTGAGE,3.0
14063,23,100000.0,MORTGAGE,8.0
14064,25,100000.0,MORTGAGE,5.0
14065,24,81000.0,RENT,2.0
14066,22,100000.0,MORTGAGE,3.0
14067,24,100000.0,MORTGAGE,8.0
14068,22,82000.0,RENT,4.0
14069,23,100000.0,MORTGAGE,1.0
14070,25,100000.0,MORTGAGE,3.0
14071,24,100000.0,MORTGAGE,8.0
14072,25,100000.0,MORTGAGE,0.0
14073,24,100000.0,MORTGAGE,8.0
14074,24,100000.0,MORTGAGE,9.0
14075,24,100000.0,MORTGAGE,6.0
14076,24,100000.0,MORTGAGE,2.0
14077,22,100000.0,MORTGAGE,6.0
14078,23,100000.0,MORTGAGE,4.0
14079,25,100000.0,MORTGAGE,0.0
14080,23,100000.0,MORTGAGE,8.0
14081,23,86000.0,RENT,4.0
14082,24,88000.0,RENT,0.0
14083,26,90000.0,RENT,0.0
14084,21,88000.0,MORTGAGE,1.0
14085,25,90996.0,RENT,5.0
14086,25,100000.0,OWN,2.0
14087,23,100000.0,MORTGAGE,0.0
14088,23,95000.0,RENT,0.0
14089,24,100000.0,MORTGAGE,8.0
14090,26,100000.0,MORTGAGE,11.0
14091,24,100000.0,MORTGAGE,2.0
14092,24,100000.0,MORTGAGE,4.0
14093,23,100000.0,MORTGAGE,2.0
14094,23,83000.0,RENT,0.0
14095,24,95000.0,RENT,5.0
14096,22,100000.0,MORTGAGE,7.0
14097,23,100000.0,MORTGAGE,7.0
14098,22,100000.0,MORTGAGE,4.0
14099,26,100000.0,RENT,6.0
14100,24,100000.0,MORTGAGE,8.0
14101,24,74800.0,RENT,4.0
14102,25,100000.0,MORTGAGE,9.0
14103,24,100000.0,MORTGAGE,5.0
14104,25,100000.0,MORTGAGE,3.0
14105,24,100000.0,MORTGAGE,8.0
14106,24,100000.0,MORTGAGE,5.0
14107,24,105000.0,RENT,0.0
14108,26,100000.0,MORTGAGE,0.0
14109,24,98000.0,RENT,4.0
14110,25,100000.0,MORTGAGE,9.0
14111,25,100000.0,MORTGAGE,2.0
14112,23,100000.0,MORTGAGE,7.0
14113,24,100000.0,MORTGAGE,0.0
14114,24,110004.0,RENT,5.0
14115,25,100000.0,MORTGAGE,3.0
14116,23,113000.0,RENT,2.0
14117,23,120000.0,RENT,3.0
14118,26,100000.0,MORTGAGE,5.0
14119,22,100000.0,MORTGAGE,0.0
14120,24,120000.0,RENT,2.0
14121,25,100000.0,MORTGAGE,9.0
14122,23,100000.0,MORTGAGE,5.0
14123,26,120000.0,RENT,10.0
14124,26,100000.0,MORTGAGE,10.0
14125,23,122000.0,RENT,7.0
14126,25,100000.0,MORTGAGE,9.0
14127,24,100000.0,MORTGAGE,6.0
14128,22,30004.0,OWN,6.0
14129,24,100000.0,OWN,2.0
14130,22,128165.0,RENT,6.0
14131,25,100000.0,MORTGAGE,9.0
14132,22,140000.0,RENT,0.0
14133,21,100000.0,OWN,5.0
14134,24,145000.0,RENT,3.0
14135,24,100000.0,MORTGAGE,8.0
14136,25,100000.0,MORTGAGE,9.0
14137,24,100000.0,MORTGAGE,8.0
14138,22,100000.0,MORTGAGE,0.0
14139,24,148000.0,RENT,8.0
14140,22,88000.0,MORTGAGE,6.0
14141,23,100000.0,OWN,0.0
14142,23,100000.0,MORTGAGE,7.0
14143,25,100000.0,MORTGAGE,9.0
14144,24,100000.0,MORTGAGE,0.0
14145,22,100000.0,MORTGAGE,6.0
14146,23,24000.0,RENT,1.0
14147,26,100000.0,MORTGAGE,0.0
14148,23,100000.0,MORTGAGE,0.0
14149,24,100000.0,MORTGAGE,8.0
14150,21,27996.0,RENT,2.0
14151,22,46000.0,RENT,7.0
14152,23,100000.0,MORTGAGE,4.0
14153,25,100000.0,MORTGAGE,9.0
14154,23,100000.0,MORTGAGE,4.0
14155,24,100000.0,MORTGAGE,5.0
14156,23,100000.0,MORTGAGE,1.0
14157,24,100000.0,MORTGAGE,3.0
14158,24,88000.0,MORTGAGE,2.0
14159,23,32000.0,RENT,5.0
14160,23,100000.0,OTHER,1.0
14161,26,30000.0,OWN,3.0
14162,22,100000.0,MORTGAGE,0.0
14163,23,100000.0,MORTGAGE,2.0
14164,25,33000.0,RENT,1.0
14165,23,30000.0,OWN,
14166,24,88000.0,MORTGAGE,0.0
14167,26,30000.0,OWN,3.0
14168,24,100000.0,OTHER,1.0
14169,25,100000.0,OWN,4.0
14170,26,100000.0,MORTGAGE,7.0
14171,24,100000.0,MORTGAGE,1.0
14172,24,88000.0,MORTGAGE,0.0
14173,22,40000.0,RENT,4.0
14174,26,100000.0,MORTGAGE,9.0
14175,26,92000.0,RENT,10.0
14176,23,100000.0,MORTGAGE,5.0
14177,21,78000.0,RENT,1.0
14178,26,135000.0,RENT,10.0
14179,22,74867.0,MORTGAGE,4.0
14180,23,100080.0,MORTGAGE,7.0
14181,24,88128.0,MORTGAGE,0.0
14182,24,74909.0,MORTGAGE,8.0
14183,24,100400.0,MORTGAGE,6.0
14184,25,100505.0,OWN,9.0
14185,23,100800.0,MORTGAGE,4.0
14186,24,35000.0,RENT,4.0
14187,26,100800.0,MORTGAGE,7.0
14188,24,100800.0,MORTGAGE,4.0
14189,24,100800.0,MORTGAGE,8.0
14190,25,75500.0,MORTGAGE,10.0
14191,22,30000.0,OWN,3.0
14192,24,100860.0,MORTGAGE,8.0
14193,23,36000.0,RENT,3.0
14194,24,100995.0,MORTGAGE,6.0
14195,25,101000.0,MORTGAGE,9.0
14196,23,101000.0,MORTGAGE,7.0
14197,22,30000.0,OWN,3.0
14198,24,34320.0,RENT,5.0
14199,21,36500.0,RENT,1.0
14200,26,101000.0,MORTGAGE,6.0
14201,22,101000.0,MORTGAGE,7.0
14202,22,42996.0,RENT,2.0
14203,24,101000.0,OWN,5.0
14204,24,89000.0,MORTGAGE,1.0
14205,26,43000.0,RENT,7.0
14206,21,101004.0,MORTGAGE,2.0
14207,22,43000.0,RENT,2.0
14208,22,30000.0,OWN,6.0
14209,23,101138.0,MORTGAGE,2.0
14210,26,101400.0,MORTGAGE,10.0
14211,24,101400.0,MORTGAGE,8.0
14212,24,101400.0,MORTGAGE,0.0
14213,23,45000.0,RENT,4.0
14214,22,48000.0,RENT,0.0
14215,24,101900.0,MORTGAGE,0.0
14216,23,102000.0,OWN,0.0
14217,24,50000.0,RENT,4.0
14218,25,102000.0,MORTGAGE,5.0
14219,23,51000.0,RENT,3.0
14220,23,102000.0,MORTGAGE,7.0
14221,24,45871.0,RENT,5.0
14222,23,102000.0,MORTGAGE,5.0
14223,25,102000.0,OWN,9.0
14224,24,102000.0,MORTGAGE,5.0
14225,24,102000.0,OWN,5.0
14226,21,56400.0,RENT,5.0
14227,26,102000.0,MORTGAGE,5.0
14228,24,57000.0,RENT,8.0
14229,25,102000.0,MORTGAGE,3.0
14230,22,102000.0,MORTGAGE,3.0
14231,22,102000.0,MORTGAGE,6.0
14232,23,90000.0,MORTGAGE,6.0
14233,24,102000.0,MORTGAGE,6.0
14234,23,102000.0,MORTGAGE,7.0
14235,23,58977.0,RENT,7.0
14236,23,102000.0,MORTGAGE,7.0
14237,23,59000.0,RENT,4.0
14238,26,102000.0,MORTGAGE,6.0
14239,25,102000.0,MORTGAGE,9.0
14240,23,102000.0,MORTGAGE,4.0
14241,24,102000.0,MORTGAGE,7.0
14242,22,54000.0,RENT,0.0
14243,24,102000.0,MORTGAGE,8.0
14244,23,102000.0,MORTGAGE,2.0
14245,26,102000.0,MORTGAGE,3.0
14246,23,60996.0,RENT,7.0
14247,25,61000.0,RENT,1.0
14248,24,102000.0,OWN,8.0
14249,22,102000.0,OWN,1.0
14250,25,62000.0,RENT,0.0
14251,25,64000.0,RENT,9.0
14252,21,102000.0,MORTGAGE,0.0
14253,23,102000.0,OWN,7.0
14254,24,70000.0,RENT,4.0
14255,24,90000.0,MORTGAGE,5.0
14256,24,70000.0,RENT,5.0
14257,23,72000.0,RENT,3.0
14258,25,102211.0,MORTGAGE,3.0
14259,24,72000.0,RENT,6.0
14260,23,68000.0,RENT,1.0
14261,26,102456.0,MORTGAGE,10.0
14262,26,102500.0,MORTGAGE,4.0
14263,24,102960.0,MORTGAGE,2.0
14264,24,102996.0,MORTGAGE,3.0
14265,24,102996.0,MORTGAGE,1.0
14266,22,102996.0,MORTGAGE,6.0
14267,24,103000.0,MORTGAGE,8.0
14268,24,103000.0,OWN,8.0
14269,23,103000.0,MORTGAGE,6.0
14270,22,103000.0,MORTGAGE,7.0
14271,25,103000.0,MORTGAGE,4.0
14272,22,103000.0,MORTGAGE,
14273,24,103000.0,MORTGAGE,8.0
14274,23,103000.0,MORTGAGE,7.0
14275,24,103000.0,MORTGAGE,8.0
14276,23,103000.0,MORTGAGE,7.0
14277,22,103000.0,MORTGAGE,2.0
14278,22,76000.0,RENT,0.0
14279,23,78000.0,RENT,6.0
14280,22,80000.0,RENT,1.0
14281,23,80000.0,RENT,1.0
14282,26,91000.0,MORTGAGE,10.0
14283,24,77350.0,MORTGAGE,2.0
14284,21,80400.0,RENT,5.0
14285,23,30000.0,OWN,1.0
14286,26,81380.0,RENT,9.0
14287,21,30000.0,OWN,6.0
14288,23,103000.0,MORTGAGE,1.0
14289,23,82000.0,RENT,3.0
14290,26,103200.0,MORTGAGE,8.0
14291,23,103240.0,MORTGAGE,0.0
14292,25,103500.0,MORTGAGE,0.0
14293,25,85000.0,RENT,5.0
14294,26,88068.0,RENT,10.0
14295,25,30000.0,OWN,0.0
14296,26,94500.0,RENT,6.0
14297,22,104000.0,MORTGAGE,6.0
14298,23,104000.0,MORTGAGE,7.0
14299,26,78200.0,MORTGAGE,3.0
14300,25,104000.0,MORTGAGE,9.0
14301,23,104000.0,MORTGAGE,7.0
14302,25,104000.0,OWN,2.0
14303,25,100000.0,RENT,1.0
14304,25,30000.0,OWN,9.0
14305,22,100000.0,RENT,2.0
14306,22,30000.0,OWN,5.0
14307,26,30000.0,OWN,3.0
14308,24,104000.0,MORTGAGE,9.0
14309,24,104000.0,MORTGAGE,2.0
14310,25,113000.0,RENT,8.0
14311,26,130000.0,RENT,3.0
14312,25,104000.0,MORTGAGE,4.0
14313,24,135000.0,RENT,6.0
14314,26,28000.0,RENT,10.0
14315,24,104000.0,MORTGAGE,8.0
14316,21,104000.0,MORTGAGE,5.0
14317,26,104004.0,MORTGAGE,10.0
14318,25,92085.0,MORTGAGE,4.0
14319,26,30000.0,RENT,
14320,24,104606.0,MORTGAGE,8.0
14321,26,104676.0,MORTGAGE,
14322,21,104740.0,MORTGAGE,5.0
14323,25,105000.0,MORTGAGE,9.0
14324,25,30000.0,RENT,0.0
14325,25,105000.0,MORTGAGE,2.0
14326,24,105000.0,MORTGAGE,8.0
14327,25,30600.0,RENT,0.0
14328,24,105000.0,MORTGAGE,5.0
14329,22,105000.0,MORTGAGE,6.0
14330,26,105000.0,OWN,10.0
14331,26,105000.0,MORTGAGE,2.0
14332,24,105000.0,MORTGAGE,8.0
14333,23,105000.0,MORTGAGE,4.0
14334,26,35000.0,RENT,
14335,26,105000.0,MORTGAGE,0.0
14336,21,30000.0,RENT,1.0
14337,24,105000.0,MORTGAGE,8.0
14338,26,36000.0,RENT,2.0
14339,26,105000.0,MORTGAGE,6.0
14340,26,37000.0,RENT,5.0
14341,26,105000.0,MORTGAGE,9.0
14342,23,105000.0,MORTGAGE,5.0
14343,25,105000.0,MORTGAGE,3.0
14344,26,105000.0,OWN,0.0
14345,22,105000.0,MORTGAGE,6.0
14346,26,105000.0,MORTGAGE,2.0
14347,23,105000.0,OWN,0.0
14348,24,105000.0,MORTGAGE,8.0
14349,23,105000.0,MORTGAGE,4.0
14350,22,31000.0,RENT,5.0
14351,24,105000.0,MORTGAGE,8.0
14352,25,36000.0,RENT,0.0
14353,25,105000.0,MORTGAGE,9.0
14354,24,43000.0,RENT,3.0
14355,25,37200.0,RENT,3.0
14356,26,105000.0,MORTGAGE,11.0
14357,26,105000.0,OWN,10.0
14358,23,45000.0,RENT,2.0
14359,24,105000.0,MORTGAGE,2.0
14360,24,105000.0,MORTGAGE,6.0
14361,25,45000.0,RENT,0.0
14362,23,45504.0,RENT,2.0
14363,22,105000.0,MORTGAGE,2.0
14364,24,45600.0,RENT,0.0
14365,24,55000.0,RENT,3.0
14366,24,49500.0,RENT,3.0
14367,23,105000.0,MORTGAGE,5.0
14368,22,51996.0,RENT,3.0
14369,23,105000.0,MORTGAGE,8.0
14370,26,59000.0,RENT,3.0
14371,22,105000.0,MORTGAGE,6.0
14372,23,105000.0,MORTGAGE,7.0
14373,24,105000.0,MORTGAGE,8.0
14374,22,105000.0,MORTGAGE,3.0
14375,23,105000.0,MORTGAGE,7.0
14376,25,105000.0,MORTGAGE,9.0
14377,24,105000.0,MORTGAGE,0.0
14378,23,105000.0,MORTGAGE,3.0
14379,22,105000.0,MORTGAGE,6.0
14380,26,105000.0,MORTGAGE,0.0
14381,26,93000.0,MORTGAGE,7.0
14382,26,100000.0,RENT,11.0
14383,22,105000.0,MORTGAGE,6.0
14384,25,105000.0,MORTGAGE,0.0
14385,25,162000.0,RENT,5.0
14386,26,105000.0,MORTGAGE,1.0
14387,26,30000.0,OWN,3.0
14388,25,105000.0,MORTGAGE,3.0
14389,25,105000.0,MORTGAGE,1.0
14390,25,30000.0,OWN,3.0
14391,23,30000.0,OWN,5.0
14392,26,105000.0,MORTGAGE,3.0
14393,25,30000.0,OWN,4.0
14394,26,105000.0,MORTGAGE,10.0
14395,26,105000.0,MORTGAGE,0.0
14396,24,60000.0,RENT,1.0
14397,22,30000.0,OWN,0.0
14398,24,48000.0,RENT,2.0
14399,25,105000.0,MORTGAGE,6.0
14400,24,105000.0,MORTGAGE,4.0
14401,26,35000.0,RENT,7.0
14402,23,38800.0,RENT,2.0
14403,23,30000.0,RENT,3.0
14404,24,105018.0,MORTGAGE,8.0
14405,26,60000.0,RENT,0.0
14406,25,31200.0,RENT,8.0
14407,24,82440.0,RENT,8.0
14408,22,24000.0,RENT,1.0
14409,24,105508.0,MORTGAGE,8.0
14410,22,105600.0,MORTGAGE,4.0
14411,23,105600.0,MORTGAGE,2.0
14412,22,28000.0,RENT,6.0
14413,23,105600.0,MORTGAGE,7.0
14414,24,105804.0,MORTGAGE,8.0
14415,25,105897.0,MORTGAGE,9.0
14416,24,105996.0,MORTGAGE,7.0
14417,23,105999.0,MORTGAGE,6.0
14418,22,106000.0,MORTGAGE,6.0
14419,26,28800.0,RENT,10.0
14420,26,106000.0,MORTGAGE,10.0
14421,25,106000.0,MORTGAGE,3.0
14422,25,94000.0,MORTGAGE,1.0
14423,23,106000.0,MORTGAGE,7.0
14424,25,79900.0,MORTGAGE,7.0
14425,26,29040.0,RENT,2.0
14426,22,30000.0,RENT,1.0
14427,26,30000.0,OWN,3.0
14428,24,106000.0,MORTGAGE,8.0
14429,26,30000.0,RENT,5.0
14430,26,106000.0,MORTGAGE,9.0
14431,22,106000.0,MORTGAGE,5.0
14432,21,31200.0,RENT,
14433,25,106226.0,MORTGAGE,9.0
14434,24,106800.0,MORTGAGE,6.0
14435,24,106800.0,MORTGAGE,8.0
14436,21,31680.0,RENT,5.0
14437,24,106839.0,MORTGAGE,8.0
14438,26,30000.0,OWN,4.0
14439,26,30000.0,OWN,5.0
14440,25,106870.0,OWN,9.0
14441,23,106921.0,MORTGAGE,6.0
14442,23,106925.0,MORTGAGE,7.0
14443,22,106982.0,MORTGAGE,6.0
14444,25,30000.0,OWN,1.0
14445,25,107000.0,MORTGAGE,4.0
14446,22,80750.0,MORTGAGE,1.0
14447,22,32000.0,RENT,6.0
14448,21,32000.0,RENT,5.0
14449,25,107000.0,MORTGAGE,10.0
14450,22,32240.0,RENT,3.0
14451,22,107000.0,MORTGAGE,1.0
14452,25,107000.0,MORTGAGE,1.0
14453,23,95000.0,MORTGAGE,1.0
14454,25,107000.0,MORTGAGE,0.0
14455,22,107000.0,MORTGAGE,2.0
14456,24,30000.0,OWN,1.0
14457,23,95000.0,MORTGAGE,3.0
14458,23,33204.0,RENT,7.0
14459,22,107004.0,MORTGAGE,2.0
14460,24,107203.0,MORTGAGE,8.0
14461,23,107280.0,MORTGAGE,4.0
14462,26,33600.0,RENT,0.0
14463,24,30000.0,OWN,6.0
14464,26,107496.0,MORTGAGE,9.0
14465,22,33996.0,RENT,3.0
14466,26,107900.0,MORTGAGE,10.0
14467,22,108000.0,OWN,2.0
14468,25,108000.0,MORTGAGE,9.0
14469,21,34800.0,RENT,3.0
14470,24,34860.0,RENT,0.0
14471,23,34884.0,RENT,3.0
14472,25,108000.0,MORTGAGE,8.0
14473,25,35000.0,RENT,5.0
14474,24,35000.0,RENT,4.0
14475,24,108000.0,MORTGAGE,8.0
14476,25,108000.0,MORTGAGE,0.0
14477,26,35000.0,RENT,9.0
14478,24,108000.0,MORTGAGE,4.0
14479,23,108000.0,OWN,2.0
14480,26,108000.0,MORTGAGE,1.0
14481,22,35000.0,RENT,0.0
14482,25,30000.0,OWN,1.0
14483,26,108000.0,MORTGAGE,9.0
14484,26,108000.0,MORTGAGE,
14485,22,35064.0,RENT,4.0
14486,25,35400.0,RENT,2.0
14487,26,108000.0,MORTGAGE,4.0
14488,26,96000.0,MORTGAGE,2.0
14489,26,108000.0,MORTGAGE,4.0
14490,24,108000.0,MORTGAGE,3.0
14491,25,108000.0,MORTGAGE,10.0
14492,26,108000.0,MORTGAGE,3.0
14493,25,108000.0,MORTGAGE,5.0
14494,24,108000.0,MORTGAGE,5.0
14495,23,108000.0,MORTGAGE,7.0
14496,26,36108.0,RENT,7.0
14497,24,37000.0,RENT,2.0
14498,26,108000.0,MORTGAGE,5.0
14499,23,37000.0,RENT,2.0
14500,26,108000.0,MORTGAGE,2.0
14501,26,108000.0,MORTGAGE,7.0
14502,25,37315.0,RENT,1.0
14503,22,38000.0,RENT,0.0
14504,23,108000.0,MORTGAGE,1.0
14505,24,108000.0,MORTGAGE,1.0
14506,24,108000.0,OTHER,5.0
14507,25,108000.0,MORTGAGE,9.0
14508,23,108060.0,MORTGAGE,7.0
14509,24,38000.0,RENT,1.0
14510,24,108288.0,MORTGAGE,5.0
14511,21,38400.0,RENT,5.0
14512,23,38400.0,RENT,1.0
14513,22,108600.0,MORTGAGE,6.0
14514,23,108600.0,MORTGAGE,3.0
14515,24,108600.0,MORTGAGE,4.0
14516,25,32400.0,RENT,1.0
14517,26,39000.0,RENT,2.0
14518,25,108960.0,MORTGAGE,0.0
14519,25,109000.0,MORTGAGE,9.0
14520,25,109000.0,MORTGAGE,6.0
14521,24,33500.0,RENT,5.0
14522,24,109000.0,MORTGAGE,3.0
14523,23,109000.0,MORTGAGE,5.0
14524,24,109000.0,MORTGAGE,8.0
14525,26,109000.0,MORTGAGE,10.0
14526,25,109000.0,MORTGAGE,5.0
14527,26,109000.0,MORTGAGE,0.0
14528,26,109000.0,MORTGAGE,8.0
14529,25,109000.0,MORTGAGE,5.0
14530,24,109000.0,MORTGAGE,9.0
14531,22,97000.0,MORTGAGE,4.0
14532,25,109000.0,MORTGAGE,9.0
14533,26,109000.0,MORTGAGE,10.0
14534,26,109200.0,MORTGAGE,10.0
14535,23,109200.0,MORTGAGE,4.0
14536,24,109500.0,MORTGAGE,3.0
14537,26,109500.0,MORTGAGE,11.0
14538,26,109500.0,MORTGAGE,10.0
14539,24,109720.0,MORTGAGE,2.0
14540,23,39996.0,RENT,7.0
14541,25,110000.0,MORTGAGE,8.0
14542,23,40000.0,RENT,5.0
14543,25,33600.0,RENT,0.0
14544,26,110000.0,MORTGAGE,1.0
14545,21,33800.0,RENT,5.0
14546,22,33996.0,RENT,6.0
14547,22,40800.0,RENT,5.0
14548,25,110000.0,MORTGAGE,5.0
14549,22,34800.0,RENT,6.0
14550,25,110000.0,MORTGAGE,9.0
14551,25,42000.0,RENT,2.0
14552,25,110000.0,MORTGAGE,1.0
14553,26,28944.0,OWN,10.0
14554,25,110000.0,OWN,6.0
14555,24,110000.0,MORTGAGE,8.0
14556,22,42000.0,RENT,6.0
14557,23,28872.0,OWN,7.0
14558,25,110000.0,MORTGAGE,7.0
14559,23,110000.0,MORTGAGE,
14560,24,110000.0,MORTGAGE,0.0
14561,22,110000.0,MORTGAGE,6.0
14562,23,110000.0,MORTGAGE,4.0
14563,24,110000.0,MORTGAGE,2.0
14564,22,110000.0,MORTGAGE,0.0
14565,23,42870.0,RENT,7.0
14566,24,110000.0,MORTGAGE,8.0
14567,23,110000.0,MORTGAGE,0.0
14568,23,42996.0,RENT,7.0
14569,25,110000.0,OWN,7.0
14570,24,37200.0,RENT,3.0
14571,24,110000.0,MORTGAGE,8.0
14572,26,37680.0,RENT,5.0
14573,21,110000.0,MORTGAGE,0.0
14574,26,83300.0,MORTGAGE,0.0
14575,25,44000.0,RENT,2.0
14576,26,110000.0,MORTGAGE,10.0
14577,24,98000.0,MORTGAGE,1.0
14578,21,44304.0,RENT,5.0
14579,23,45000.0,RENT,1.0
14580,24,45000.0,RENT,1.0
14581,25,39000.0,RENT,3.0
14582,26,110000.0,MORTGAGE,4.0
14583,26,45000.0,RENT,5.0
14584,23,45000.0,RENT,3.0
14585,26,110000.0,MORTGAGE,3.0
14586,24,110000.0,MORTGAGE,0.0
14587,22,110000.0,MORTGAGE,2.0
14588,25,110000.0,MORTGAGE,5.0
14589,25,110000.0,MORTGAGE,1.0
14590,23,110000.0,MORTGAGE,1.0
14591,24,45000.0,RENT,0.0
14592,26,110000.0,MORTGAGE,2.0
14593,26,110000.0,MORTGAGE,5.0
14594,22,39000.0,RENT,0.0
14595,23,28800.0,OWN,7.0
14596,23,45000.0,RENT,7.0
14597,25,45500.0,RENT,3.0
14598,23,110000.0,MORTGAGE,8.0
14599,22,110000.0,MORTGAGE,5.0
14600,25,110000.0,MORTGAGE,9.0
14601,22,110000.0,MORTGAGE,6.0
14602,26,45600.0,RENT,5.0
14603,23,110000.0,MORTGAGE,8.0
14604,26,110000.0,MORTGAGE,0.0
14605,24,45996.0,RENT,3.0
14606,26,110000.0,MORTGAGE,9.0
14607,22,45996.0,RENT,6.0
14608,25,28800.0,OWN,3.0
14609,26,110000.0,OWN,8.0
14610,24,110000.0,MORTGAGE,8.0
14611,23,110000.0,MORTGAGE,7.0
14612,21,110000.0,MORTGAGE,5.0
14613,24,110000.0,MORTGAGE,8.0
