loan_id,person_id,loan_amnt,loan_int_rate,loan_intent,loan_grade,loan_status,loan_percent_income
17042,17042,15000.0,9.63,VENTURE,B,True,0.31
17043,17043,7000.0,5.42,HOMEIMPROVEMENT,A,False,0.14
17044,17044,12800.0,5.79,EDUCATION,A,False,0.26
17045,17045,2000.0,12.18,EDUCATION,B,False,0.04
17046,17046,9975.0,11.48,EDUCATION,B,True,0.18
17047,17047,6000.0,,PERSONAL,A,False,0.11
17048,17048,15000.0,13.24,VENTURE,D,False,0.32
17049,17049,22000.0,9.91,MEDICAL,B,False,0.44
17050,17050,13000.0,13.11,EDUCATION,C,True,0.43
17051,17051,7000.0,12.69,MEDICAL,B,False,0.08
17052,17052,3000.0,11.83,PERSONAL,B,False,0.06
17053,17053,6000.0,7.68,VENTURE,A,False,0.14
17054,17054,9000.0,7.51,EDUCATION,A,True,0.33
17055,17055,23000.0,18.25,HOMEIMPROVEMENT,D,False,0.15
17056,17056,5000.0,7.29,VENTURE,A,False,0.12
17057,17057,5000.0,,VENTURE,G,True,0.11
17058,17058,3000.0,9.99,PERSONAL,B,True,0.16
17059,17059,6000.0,16.49,MEDICAL,D,True,0.1
17060,17060,4000.0,16.29,MEDICAL,D,True,0.14
17061,17061,1600.0,13.85,MEDICAL,C,False,0.03
17062,17062,1700.0,11.11,DEBTCONSOLIDATION,B,False,0.1
17063,17063,10000.0,14.26,EDUCATION,C,False,0.23
17064,17064,1800.0,11.12,PERSONAL,B,False,0.03
17065,17065,6200.0,,DEBTCONSOLIDATION,D,True,0.13
17066,17066,2500.0,10.37,EDUCATION,B,False,0.07
17067,17067,5000.0,9.88,VENTURE,B,False,0.11
17068,17068,16500.0,7.49,DEBTCONSOLIDATION,A,False,0.25
17069,17069,10625.0,6.92,EDUCATION,A,True,0.35
17070,17070,13500.0,9.99,EDUCATION,B,False,0.18
17071,17071,6500.0,7.49,VENTURE,A,False,0.11
17072,17072,6575.0,8.0,VENTURE,A,False,0.15
17073,17073,5000.0,14.91,EDUCATION,D,True,0.04
17074,17074,11200.0,,EDUCATION,B,False,0.16
17075,17075,2500.0,6.76,VENTURE,A,False,0.05
17076,17076,9100.0,11.49,VENTURE,B,False,0.16
17077,17077,13000.0,7.88,VENTURE,A,False,0.19
17078,17078,5000.0,9.32,PERSONAL,A,False,0.1
17079,17079,25000.0,,HOMEIMPROVEMENT,C,False,0.23
17080,17080,8000.0,11.12,EDUCATION,B,False,0.16
17081,17081,5000.0,12.87,PERSONAL,C,False,0.12
17082,17082,4000.0,7.29,VENTURE,A,False,0.11
17083,17083,2050.0,10.59,EDUCATION,B,False,0.08
17084,17084,15000.0,10.25,PERSONAL,B,True,0.41
17085,17085,15000.0,15.33,EDUCATION,D,False,0.11
17086,17086,2500.0,6.99,EDUCATION,A,False,0.08
17087,17087,8475.0,6.91,HOMEIMPROVEMENT,A,False,0.19
17088,17088,5000.0,9.63,EDUCATION,A,False,0.07
17089,17089,12000.0,12.73,PERSONAL,C,False,0.24
17090,17090,3500.0,12.99,MEDICAL,C,False,0.15
17091,17091,15000.0,15.96,HOMEIMPROVEMENT,C,False,0.16
17092,17092,18500.0,12.73,EDUCATION,C,False,0.31
17093,17093,5500.0,14.54,MEDICAL,D,True,0.17
17094,17094,15000.0,7.9,PERSONAL,A,True,0.32
17095,17095,20000.0,8.49,HOMEIMPROVEMENT,A,False,0.32
17096,17096,10000.0,10.25,PERSONAL,B,False,0.22
17097,17097,6000.0,5.42,MEDICAL,A,False,0.05
17098,17098,18000.0,7.9,EDUCATION,A,False,0.13
17099,17099,5000.0,9.63,PERSONAL,A,False,0.05
17100,17100,10000.0,11.26,EDUCATION,B,False,0.13
17101,17101,5000.0,12.42,PERSONAL,B,True,0.1
17102,17102,1800.0,7.14,PERSONAL,A,False,0.05
17103,17103,7500.0,15.05,DEBTCONSOLIDATION,D,True,0.22
17104,17104,6800.0,21.74,PERSONAL,F,True,0.22
17105,17105,15000.0,9.63,PERSONAL,A,False,0.14
17106,17106,5000.0,6.03,VENTURE,A,False,0.2
17107,17107,5000.0,11.91,MEDICAL,C,False,0.12
17108,17108,10000.0,7.14,MEDICAL,A,False,0.17
17109,17109,3200.0,10.2,MEDICAL,B,False,0.1
17110,17110,8000.0,6.92,MEDICAL,A,False,0.09
17111,17111,6000.0,7.14,DEBTCONSOLIDATION,A,False,0.07
17112,17112,9500.0,6.76,EDUCATION,A,False,0.16
17113,17113,12800.0,11.83,DEBTCONSOLIDATION,B,False,0.12
17114,17114,20000.0,,EDUCATION,B,True,0.33
17115,17115,3000.0,8.0,HOMEIMPROVEMENT,A,False,0.04
17116,17116,6400.0,9.32,EDUCATION,A,False,0.2
17117,17117,8000.0,,HOMEIMPROVEMENT,C,True,0.21
17118,17118,4000.0,10.37,PERSONAL,B,False,0.09
17119,17119,15000.0,15.31,PERSONAL,D,False,0.17
17120,17120,10750.0,,EDUCATION,A,False,0.28
17121,17121,10000.0,10.99,MEDICAL,B,False,0.25
17122,17122,20000.0,,PERSONAL,D,False,0.14
17123,17123,3000.0,10.25,PERSONAL,B,False,0.07
17124,17124,15000.0,14.59,EDUCATION,D,True,0.34
17125,17125,10000.0,14.22,EDUCATION,C,False,0.16
17126,17126,2500.0,8.9,DEBTCONSOLIDATION,A,False,0.07
17127,17127,10000.0,5.42,HOMEIMPROVEMENT,A,False,0.11
17128,17128,15000.0,10.62,PERSONAL,B,False,0.17
17129,17129,4000.0,13.35,DEBTCONSOLIDATION,C,True,0.25
17130,17130,5000.0,6.99,EDUCATION,A,False,0.1
17131,17131,5300.0,7.49,PERSONAL,A,False,0.15
17132,17132,9500.0,6.17,PERSONAL,A,False,0.17
17133,17133,23600.0,11.89,HOMEIMPROVEMENT,B,True,0.43
17134,17134,4000.0,13.43,DEBTCONSOLIDATION,C,False,0.19
17135,17135,20000.0,8.88,VENTURE,B,False,0.27
17136,17136,4800.0,,PERSONAL,B,False,0.1
17137,17137,7000.0,11.34,EDUCATION,C,False,0.17
17138,17138,10300.0,8.94,PERSONAL,A,True,0.34
17139,17139,9600.0,7.29,MEDICAL,A,False,0.11
17140,17140,7200.0,13.61,MEDICAL,C,False,0.19
17141,17141,5000.0,10.99,VENTURE,B,False,0.17
17142,17142,6000.0,12.92,MEDICAL,D,True,0.19
17143,17143,15000.0,7.88,EDUCATION,A,False,0.16
17144,17144,5000.0,12.68,PERSONAL,C,False,0.05
17145,17145,3000.0,10.75,EDUCATION,B,False,0.1
17146,17146,7750.0,7.51,VENTURE,A,False,0.09
17147,17147,8650.0,11.49,EDUCATION,B,False,0.13
17148,17148,18000.0,16.45,PERSONAL,E,False,0.26
17149,17149,12000.0,7.51,DEBTCONSOLIDATION,A,False,0.13
17150,17150,27000.0,,EDUCATION,D,True,0.37
17151,17151,5000.0,6.91,DEBTCONSOLIDATION,A,False,0.08
17152,17152,4000.0,8.9,HOMEIMPROVEMENT,A,False,0.06
17153,17153,10500.0,11.36,MEDICAL,B,False,0.26
17154,17154,2000.0,14.96,MEDICAL,D,True,0.05
17155,17155,12000.0,10.91,VENTURE,C,True,0.34
17156,17156,17000.0,10.99,VENTURE,B,False,0.22
17157,17157,10000.0,11.83,HOMEIMPROVEMENT,B,False,0.21
17158,17158,2500.0,10.37,VENTURE,B,False,0.04
17159,17159,4800.0,10.75,DEBTCONSOLIDATION,B,False,0.07
17160,17160,20000.0,14.96,HOMEIMPROVEMENT,D,False,0.21
17161,17161,15000.0,7.88,DEBTCONSOLIDATION,A,False,0.16
17162,17162,1500.0,13.92,EDUCATION,C,False,0.05
17163,17163,6400.0,15.96,EDUCATION,C,False,0.07
17164,17164,16000.0,7.9,EDUCATION,A,False,0.24
17165,17165,25000.0,11.86,PERSONAL,B,True,0.36
17166,17166,4750.0,6.39,EDUCATION,A,False,0.11
17167,17167,5750.0,13.57,PERSONAL,C,False,0.14
17168,17168,15000.0,9.99,PERSONAL,B,False,0.2
17169,17169,13800.0,10.38,EDUCATION,B,False,0.27
17170,17170,8950.0,11.89,MEDICAL,B,False,0.13
17171,17171,5600.0,7.49,MEDICAL,A,False,0.11
17172,17172,7750.0,7.51,EDUCATION,A,False,0.1
17173,17173,23000.0,11.99,EDUCATION,B,False,0.27
17174,17174,6000.0,,PERSONAL,B,False,0.25
17175,17175,15000.0,16.49,PERSONAL,D,False,0.2
17176,17176,5200.0,17.19,VENTURE,E,True,0.17
17177,17177,15000.0,13.85,PERSONAL,C,False,0.15
17178,17178,10000.0,,DEBTCONSOLIDATION,B,False,0.26
17179,17179,3000.0,5.99,PERSONAL,A,False,0.04
17180,17180,1500.0,,EDUCATION,A,False,0.04
17181,17181,5550.0,12.53,VENTURE,C,False,0.23
17182,17182,8000.0,11.49,MEDICAL,B,False,0.1
17183,17183,20000.0,13.85,EDUCATION,C,False,0.23
17184,17184,6000.0,7.88,MEDICAL,A,False,0.15
17185,17185,21000.0,10.65,DEBTCONSOLIDATION,B,False,0.4
17186,17186,18500.0,7.66,EDUCATION,A,True,0.49
17187,17187,1000.0,10.75,DEBTCONSOLIDATION,B,False,0.02
17188,17188,5800.0,13.06,PERSONAL,C,False,0.21
17189,17189,20000.0,12.21,DEBTCONSOLIDATION,B,True,0.39
17190,17190,5000.0,6.03,DEBTCONSOLIDATION,A,True,0.08
17191,17191,7000.0,10.62,VENTURE,B,True,0.31
17192,17192,9600.0,12.99,HOMEIMPROVEMENT,C,False,0.1
17193,17193,5000.0,9.88,MEDICAL,B,True,0.1
17194,17194,6400.0,,DEBTCONSOLIDATION,A,False,0.11
17195,17195,14000.0,6.17,DEBTCONSOLIDATION,A,False,0.14
17196,17196,15000.0,12.61,VENTURE,C,True,0.47
17197,17197,4800.0,9.99,VENTURE,B,False,0.07
17198,17198,4600.0,7.66,VENTURE,A,False,0.06
17199,17199,10000.0,11.26,EDUCATION,B,False,0.17
17200,17200,2000.0,11.71,MEDICAL,B,True,0.09
17201,17201,8000.0,6.91,MEDICAL,A,False,0.09
17202,17202,3500.0,8.59,PERSONAL,A,False,0.06
17203,17203,6000.0,7.51,EDUCATION,A,False,0.05
17204,17204,7000.0,5.79,EDUCATION,A,False,0.15
17205,17205,3500.0,12.23,MEDICAL,C,False,0.07
17206,17206,4000.0,12.69,PERSONAL,B,False,0.1
17207,17207,15000.0,11.12,MEDICAL,B,False,0.29
17208,17208,4750.0,,VENTURE,B,True,0.37
17209,17209,6500.0,14.61,VENTURE,D,False,0.05
17210,17210,10000.0,10.71,VENTURE,B,False,0.13
17211,17211,26000.0,13.99,PERSONAL,C,False,0.2
17212,17212,5000.0,14.11,EDUCATION,D,True,0.13
17213,17213,6000.0,5.42,VENTURE,A,False,0.12
17214,17214,5925.0,11.11,VENTURE,B,False,0.15
17215,17215,5000.0,7.51,DEBTCONSOLIDATION,A,False,0.08
17216,17216,2000.0,6.62,MEDICAL,A,False,0.05
17217,17217,10000.0,7.14,EDUCATION,A,False,0.25
17218,17218,20000.0,14.84,HOMEIMPROVEMENT,D,True,0.34
17219,17219,6000.0,7.49,HOMEIMPROVEMENT,A,False,0.08
17220,17220,4000.0,12.21,MEDICAL,B,False,0.09
17221,17221,23450.0,11.36,PERSONAL,B,False,0.14
17222,17222,12000.0,7.88,VENTURE,A,False,0.15
17223,17223,6500.0,,PERSONAL,A,False,0.09
17224,17224,1275.0,6.91,PERSONAL,A,False,0.02
17225,17225,1000.0,7.29,MEDICAL,A,False,0.03
17226,17226,7000.0,5.79,VENTURE,A,False,0.17
17227,17227,6000.0,9.88,DEBTCONSOLIDATION,B,False,0.07
17228,17228,8000.0,10.25,EDUCATION,B,False,0.13
17229,17229,24000.0,12.18,VENTURE,B,False,0.12
17230,17230,2500.0,7.51,EDUCATION,A,False,0.1
17231,17231,3500.0,5.42,DEBTCONSOLIDATION,A,False,0.06
17232,17232,7000.0,12.84,EDUCATION,C,False,0.12
17233,17233,2000.0,13.49,HOMEIMPROVEMENT,C,False,0.03
17234,17234,16000.0,13.06,DEBTCONSOLIDATION,C,False,0.22
17235,17235,14750.0,12.99,VENTURE,C,False,0.35
17236,17236,10000.0,10.65,VENTURE,B,False,0.1
17237,17237,19600.0,12.42,EDUCATION,B,False,0.26
17238,17238,9500.0,,DEBTCONSOLIDATION,C,False,0.13
17239,17239,13750.0,13.22,MEDICAL,C,True,0.38
17240,17240,5300.0,15.28,EDUCATION,D,False,0.15
17241,17241,12000.0,7.49,VENTURE,A,False,0.15
17242,17242,6400.0,8.32,VENTURE,A,False,0.13
17243,17243,10000.0,,MEDICAL,A,False,0.25
17244,17244,5000.0,12.69,EDUCATION,B,True,0.17
17245,17245,3000.0,16.29,EDUCATION,D,True,0.19
17246,17246,3500.0,12.69,EDUCATION,B,False,0.07
17247,17247,7000.0,10.65,MEDICAL,B,False,0.09
17248,17248,9000.0,,DEBTCONSOLIDATION,D,True,0.12
17249,17249,12000.0,13.57,EDUCATION,C,False,0.12
17250,17250,1500.0,12.87,DEBTCONSOLIDATION,C,False,0.08
17251,17251,4800.0,11.99,VENTURE,B,False,0.15
17252,17252,7500.0,9.83,EDUCATION,B,False,0.12
17253,17253,4450.0,11.49,PERSONAL,B,False,0.13
17254,17254,8500.0,,EDUCATION,B,False,0.18
17255,17255,12000.0,8.94,DEBTCONSOLIDATION,A,False,0.11
17256,17256,8000.0,,VENTURE,B,False,0.22
17257,17257,25000.0,19.13,DEBTCONSOLIDATION,F,True,0.18
17258,17258,6500.0,8.0,EDUCATION,A,False,0.07
17259,17259,12400.0,7.51,VENTURE,A,False,0.16
17260,17260,15000.0,10.0,MEDICAL,B,True,0.52
17261,17261,5000.0,14.61,DEBTCONSOLIDATION,D,False,0.14
17262,17262,20000.0,10.38,DEBTCONSOLIDATION,B,False,0.27
17263,17263,6000.0,13.92,PERSONAL,C,False,0.06
17264,17264,11000.0,16.89,HOMEIMPROVEMENT,D,False,0.22
17265,17265,8550.0,9.88,EDUCATION,B,False,0.08
17266,17266,3600.0,13.43,HOMEIMPROVEMENT,C,True,0.08
17267,17267,24000.0,15.28,MEDICAL,D,True,0.21
17268,17268,10800.0,11.12,MEDICAL,B,True,0.32
17269,17269,3000.0,6.03,PERSONAL,A,False,0.07
17270,17270,3000.0,,PERSONAL,C,False,0.06
17271,17271,8000.0,8.32,EDUCATION,A,False,0.06
17272,17272,13250.0,10.99,DEBTCONSOLIDATION,B,False,0.44
17273,17273,9600.0,11.89,DEBTCONSOLIDATION,B,False,0.27
17274,17274,7500.0,8.0,EDUCATION,A,False,0.06
17275,17275,17500.0,6.54,MEDICAL,A,True,0.33
17276,17276,4000.0,10.74,DEBTCONSOLIDATION,B,True,0.28
17277,17277,15000.0,12.61,HOMEIMPROVEMENT,C,False,0.19
17278,17278,2900.0,,DEBTCONSOLIDATION,D,True,0.09
17279,17279,3000.0,,DEBTCONSOLIDATION,B,False,0.09
17280,17280,7000.0,13.22,PERSONAL,C,False,0.09
17281,17281,1800.0,8.49,VENTURE,A,False,0.07
17282,17282,3000.0,11.03,EDUCATION,C,False,0.04
17283,17283,4000.0,5.42,PERSONAL,A,False,0.06
17284,17284,7125.0,6.99,VENTURE,A,False,0.33
17285,17285,3200.0,7.51,EDUCATION,A,False,0.07
17286,17286,9800.0,,EDUCATION,A,False,0.16
17287,17287,2000.0,10.74,DEBTCONSOLIDATION,B,False,0.04
17288,17288,8000.0,7.14,EDUCATION,A,False,0.12
17289,17289,10000.0,13.49,PERSONAL,C,False,0.21
17290,17290,15000.0,11.71,EDUCATION,B,False,0.25
17291,17291,19750.0,11.14,VENTURE,B,True,0.66
17292,17292,9925.0,7.29,VENTURE,A,False,0.09
17293,17293,3000.0,8.9,PERSONAL,A,True,0.25
17294,17294,5000.0,6.91,EDUCATION,A,False,0.13
17295,17295,6000.0,7.51,MEDICAL,A,False,0.05
17296,17296,3000.0,,DEBTCONSOLIDATION,A,True,0.16
17297,17297,5200.0,5.99,PERSONAL,A,False,0.09
17298,17298,5000.0,14.35,EDUCATION,C,False,0.06
17299,17299,4000.0,5.79,VENTURE,A,False,0.2
17300,17300,2000.0,11.49,MEDICAL,B,False,0.04
17301,17301,10000.0,11.71,VENTURE,B,False,0.19
17302,17302,3000.0,10.65,MEDICAL,B,False,0.06
17303,17303,17500.0,7.88,DEBTCONSOLIDATION,A,False,0.29
17304,17304,12000.0,5.42,VENTURE,A,False,0.21
17305,17305,4400.0,5.99,VENTURE,A,False,0.09
17306,17306,3800.0,18.25,MEDICAL,D,True,0.11
17307,17307,3200.0,12.68,EDUCATION,C,False,0.09
17308,17308,7500.0,13.87,PERSONAL,D,False,0.12
17309,17309,21000.0,13.49,DEBTCONSOLIDATION,C,False,0.2
17310,17310,6000.0,7.51,VENTURE,A,False,0.13
17311,17311,10000.0,13.61,HOMEIMPROVEMENT,C,False,0.08
17312,17312,6000.0,7.88,PERSONAL,A,False,0.15
17313,17313,12000.0,7.66,EDUCATION,A,False,0.11
17314,17314,4200.0,6.76,MEDICAL,A,False,0.11
17315,17315,3000.0,8.94,PERSONAL,A,False,0.15
17316,17316,7000.0,6.91,EDUCATION,A,False,0.12
17317,17317,2800.0,,PERSONAL,B,False,0.12
17318,17318,6000.0,12.87,VENTURE,C,False,0.13
17319,17319,2500.0,7.49,EDUCATION,A,False,0.04
17320,17320,15000.0,16.0,HOMEIMPROVEMENT,E,True,0.27
17321,17321,5000.0,12.18,MEDICAL,B,False,0.11
17322,17322,14000.0,7.29,PERSONAL,A,False,0.35
17323,17323,7500.0,11.28,EDUCATION,C,False,0.07
17324,17324,10000.0,5.79,PERSONAL,A,False,0.21
17325,17325,20000.0,12.29,EDUCATION,C,True,0.34
17326,17326,18000.0,7.88,DEBTCONSOLIDATION,A,False,0.36
17327,17327,8000.0,12.21,HOMEIMPROVEMENT,B,False,0.11
17328,17328,9000.0,8.94,MEDICAL,A,False,0.19
17329,17329,8000.0,15.23,VENTURE,C,False,0.15
17330,17330,20000.0,6.54,EDUCATION,A,False,0.26
17331,17331,12000.0,9.63,MEDICAL,B,False,0.3
17332,17332,1000.0,8.0,EDUCATION,A,False,0.01
17333,17333,4500.0,7.42,DEBTCONSOLIDATION,A,False,0.05
17334,17334,10000.0,6.62,DEBTCONSOLIDATION,A,False,0.14
17335,17335,4800.0,11.71,EDUCATION,B,False,0.13
17336,17336,14850.0,8.9,DEBTCONSOLIDATION,A,True,0.47
17337,17337,11000.0,11.14,PERSONAL,B,False,0.13
17338,17338,8000.0,6.62,HOMEIMPROVEMENT,A,False,0.19
17339,17339,3000.0,5.99,DEBTCONSOLIDATION,A,False,0.05
17340,17340,10000.0,12.69,EDUCATION,B,False,0.06
17341,17341,7000.0,7.9,HOMEIMPROVEMENT,A,True,0.19
17342,17342,15000.0,11.71,HOMEIMPROVEMENT,B,False,0.2
17343,17343,4200.0,11.66,VENTURE,C,False,0.06
17344,17344,1000.0,11.99,MEDICAL,B,True,0.03
17345,17345,12000.0,6.54,DEBTCONSOLIDATION,A,True,0.34
17346,17346,5000.0,,VENTURE,C,True,0.12
17347,17347,2275.0,13.06,MEDICAL,C,False,0.14
17348,17348,12000.0,8.9,MEDICAL,A,False,0.18
17349,17349,10000.0,15.28,MEDICAL,D,True,0.12
17350,17350,5500.0,16.89,PERSONAL,D,False,0.16
17351,17351,3600.0,9.91,PERSONAL,B,False,0.14
17352,17352,11000.0,13.22,DEBTCONSOLIDATION,C,False,0.22
17353,17353,3500.0,6.76,VENTURE,A,False,0.07
17354,17354,1000.0,15.27,EDUCATION,C,False,0.04
17355,17355,12000.0,6.62,DEBTCONSOLIDATION,A,False,0.2
17356,17356,20000.0,,DEBTCONSOLIDATION,E,True,0.31
17357,17357,1400.0,14.27,MEDICAL,C,False,0.04
17358,17358,13000.0,12.69,HOMEIMPROVEMENT,B,True,0.12
17359,17359,6900.0,9.99,PERSONAL,B,False,0.25
17360,17360,12000.0,8.07,MEDICAL,A,True,0.6
17361,17361,10000.0,12.18,MEDICAL,B,False,0.17
17362,17362,1950.0,7.37,EDUCATION,A,False,0.05
17363,17363,2800.0,7.88,MEDICAL,A,False,0.07
17364,17364,12300.0,,VENTURE,C,False,0.22
17365,17365,5000.0,8.49,EDUCATION,A,True,0.07
17366,17366,12000.0,,EDUCATION,A,False,0.21
17367,17367,10000.0,12.98,DEBTCONSOLIDATION,C,False,0.22
17368,17368,1375.0,11.11,MEDICAL,B,True,0.06
17369,17369,20000.0,13.06,PERSONAL,C,False,0.2
17370,17370,5500.0,11.36,VENTURE,B,False,0.11
17371,17371,16000.0,16.45,MEDICAL,E,True,0.22
17372,17372,7400.0,13.99,EDUCATION,C,True,0.17
17373,17373,10000.0,15.23,PERSONAL,C,False,0.11
17374,17374,7500.0,7.88,EDUCATION,A,False,0.2
17375,17375,15000.0,15.99,EDUCATION,D,False,0.15
17376,17376,12000.0,13.16,VENTURE,C,False,0.14
17377,17377,13200.0,6.17,EDUCATION,A,False,0.18
17378,17378,8500.0,7.68,MEDICAL,A,False,0.3
17379,17379,8400.0,14.65,MEDICAL,C,True,0.1
17380,17380,20000.0,19.13,MEDICAL,F,True,0.35
17381,17381,4500.0,5.99,VENTURE,A,True,0.29
17382,17382,10000.0,8.94,PERSONAL,A,False,0.2
17383,17383,8000.0,16.0,DEBTCONSOLIDATION,D,True,0.1
17384,17384,10000.0,11.99,DEBTCONSOLIDATION,B,False,0.13
17385,17385,8000.0,12.53,PERSONAL,B,False,0.13
17386,17386,15000.0,15.33,HOMEIMPROVEMENT,D,False,0.39
17387,17387,18000.0,,MEDICAL,B,False,0.1
17388,17388,4800.0,7.9,EDUCATION,A,False,0.1
17389,17389,11000.0,5.42,DEBTCONSOLIDATION,A,False,0.26
17390,17390,17500.0,11.71,PERSONAL,B,False,0.18
17391,17391,5000.0,10.99,MEDICAL,B,False,0.06
17392,17392,8000.0,14.26,DEBTCONSOLIDATION,C,False,0.21
17393,17393,10000.0,6.62,DEBTCONSOLIDATION,A,True,0.2
17394,17394,14000.0,14.27,VENTURE,C,False,0.27
17395,17395,2500.0,15.68,MEDICAL,E,True,0.07
17396,17396,5000.0,6.54,DEBTCONSOLIDATION,A,False,0.08
17397,17397,13000.0,5.42,PERSONAL,A,False,0.19
17398,17398,10000.0,13.49,EDUCATION,C,False,0.26
17399,17399,5000.0,8.9,EDUCATION,A,False,0.17
17400,17400,10000.0,13.06,PERSONAL,C,False,0.09
17401,17401,3000.0,13.47,PERSONAL,C,False,0.05
17402,17402,7000.0,7.9,VENTURE,A,False,0.11
17403,17403,16000.0,17.15,EDUCATION,F,True,0.28
17404,17404,2500.0,10.59,VENTURE,B,False,0.1
17405,17405,20000.0,13.48,PERSONAL,C,False,0.3
17406,17406,4500.0,17.27,MEDICAL,D,True,0.13
17407,17407,10000.0,16.32,MEDICAL,D,True,0.13
17408,17408,3200.0,13.49,PERSONAL,C,False,0.1
17409,17409,10625.0,14.27,EDUCATION,C,True,0.24
17410,17410,3250.0,6.76,VENTURE,A,False,0.05
17411,17411,35000.0,,EDUCATION,B,False,0.31
17412,17412,6000.0,15.27,MEDICAL,C,False,0.21
17413,17413,3000.0,16.0,EDUCATION,D,False,0.14
17414,17414,2000.0,13.16,VENTURE,C,False,0.07
17415,17415,9000.0,,PERSONAL,A,False,0.11
17416,17416,6600.0,8.59,MEDICAL,A,False,0.19
17417,17417,5000.0,15.65,DEBTCONSOLIDATION,D,False,0.1
17418,17418,1000.0,8.59,MEDICAL,A,False,0.01
17419,17419,1500.0,12.18,MEDICAL,B,True,0.08
17420,17420,4000.0,,VENTURE,A,False,0.04
17421,17421,19000.0,,DEBTCONSOLIDATION,C,True,0.35
17422,17422,10000.0,6.17,EDUCATION,A,False,0.12
17423,17423,10000.0,11.49,VENTURE,B,False,0.15
17424,17424,8500.0,12.53,VENTURE,B,False,0.17
17425,17425,14000.0,6.03,EDUCATION,A,False,0.29
17426,17426,5000.0,,MEDICAL,C,False,0.17
17427,17427,8400.0,14.65,EDUCATION,C,False,0.28
17428,17428,5000.0,16.45,MEDICAL,E,True,0.2
17429,17429,9000.0,14.11,EDUCATION,D,True,0.2
17430,17430,1200.0,7.68,EDUCATION,A,False,0.04
17431,17431,25000.0,18.84,DEBTCONSOLIDATION,G,True,0.28
17432,17432,7200.0,6.91,EDUCATION,A,False,0.16
17433,17433,10000.0,10.99,EDUCATION,B,False,0.11
17434,17434,22500.0,18.99,EDUCATION,F,True,0.32
17435,17435,12500.0,15.33,MEDICAL,D,False,0.17
17436,17436,15000.0,14.61,PERSONAL,D,False,0.27
17437,17437,15000.0,11.58,DEBTCONSOLIDATION,B,False,0.12
17438,17438,6500.0,13.22,HOMEIMPROVEMENT,C,False,0.1
17439,17439,20000.0,9.45,PERSONAL,B,False,0.21
17440,17440,14000.0,9.88,PERSONAL,B,True,0.38
17441,17441,13000.0,10.62,MEDICAL,B,False,0.21
17442,17442,7800.0,6.62,VENTURE,A,False,0.16
17443,17443,5000.0,11.49,EDUCATION,B,False,0.07
17444,17444,2500.0,,DEBTCONSOLIDATION,B,False,0.06
17445,17445,5000.0,6.99,VENTURE,A,False,0.11
17446,17446,10000.0,10.25,MEDICAL,B,False,0.3
17447,17447,12000.0,10.38,EDUCATION,B,False,0.16
17448,17448,6000.0,17.19,EDUCATION,E,True,0.13
17449,17449,4500.0,,MEDICAL,B,True,0.08
17450,17450,7500.0,10.39,EDUCATION,B,False,0.12
17451,17451,10000.0,16.49,EDUCATION,D,False,0.35
17452,17452,12000.0,14.11,MEDICAL,D,True,0.21
17453,17453,10400.0,11.66,HOMEIMPROVEMENT,C,False,0.18
17454,17454,9200.0,11.86,EDUCATION,B,False,0.14
17455,17455,1500.0,13.99,EDUCATION,C,True,0.18
17456,17456,15000.0,8.49,PERSONAL,A,True,0.18
17457,17457,2000.0,12.98,EDUCATION,C,False,0.04
17458,17458,1300.0,5.42,EDUCATION,A,False,0.05
17459,17459,13000.0,12.23,VENTURE,C,False,0.26
17460,17460,14400.0,11.71,VENTURE,B,False,0.21
17461,17461,5000.0,11.36,DEBTCONSOLIDATION,B,False,0.11
17462,17462,2000.0,,PERSONAL,B,False,0.05
17463,17463,15000.0,9.88,EDUCATION,B,False,0.29
17464,17464,12000.0,5.42,VENTURE,A,False,0.17
17465,17465,7000.0,11.46,EDUCATION,B,True,0.16
17466,17466,7000.0,5.79,EDUCATION,A,False,0.12
17467,17467,16000.0,14.42,VENTURE,D,True,0.25
17468,17468,6500.0,10.37,EDUCATION,B,False,0.15
17469,17469,3600.0,10.59,EDUCATION,B,False,0.06
17470,17470,19500.0,15.57,PERSONAL,E,True,0.4
17471,17471,1000.0,15.58,VENTURE,D,True,0.02
17472,17472,7750.0,12.53,DEBTCONSOLIDATION,C,False,0.17
17473,17473,4800.0,14.22,VENTURE,C,False,0.04
17474,17474,9600.0,7.51,EDUCATION,A,True,0.2
17475,17475,5000.0,13.57,PERSONAL,C,False,0.22
17476,17476,10000.0,5.79,VENTURE,A,False,0.18
17477,17477,14000.0,12.99,PERSONAL,C,False,0.39
17478,17478,10000.0,7.29,MEDICAL,A,False,0.14
17479,17479,6000.0,11.66,EDUCATION,C,False,0.22
17480,17480,10000.0,7.51,MEDICAL,A,False,0.17
17481,17481,1000.0,,MEDICAL,A,False,0.03
17482,17482,25000.0,11.36,EDUCATION,B,False,0.14
17483,17483,9000.0,7.51,EDUCATION,A,False,0.11
17484,17484,7000.0,12.53,DEBTCONSOLIDATION,C,False,0.17
17485,17485,9500.0,12.53,PERSONAL,B,False,0.17
17486,17486,5000.0,8.94,EDUCATION,A,True,0.1
17487,17487,5000.0,11.86,VENTURE,B,False,0.25
17488,17488,6900.0,9.99,PERSONAL,B,False,0.12
17489,17489,9600.0,,EDUCATION,A,False,0.19
17490,17490,8000.0,,EDUCATION,C,False,0.24
