cb_id,person_id,cb_person_default_on_file,cb_person_cred_hist_length
16111,16111,False,4
16112,16112,False,4
16113,16113,True,3
16114,16114,False,3
16115,16115,False,2
16116,16116,False,3
16117,16117,False,3
16118,16118,False,2
16119,16119,False,4
16120,16120,False,3
16121,16121,False,4
16122,16122,False,4
16123,16123,False,3
16124,16124,False,4
16125,16125,False,4
16126,16126,False,2
16127,16127,False,3
16128,16128,True,4
16129,16129,False,3
16130,16130,False,4
16131,16131,False,2
16132,16132,False,4
16133,16133,False,2
16134,16134,False,4
16135,16135,False,4
16136,16136,False,3
16137,16137,False,3
16138,16138,False,4
16139,16139,False,3
16140,16140,False,4
16141,16141,False,3
16142,16142,False,4
16143,16143,False,3
16144,16144,False,2
16145,16145,False,3
16146,16146,False,2
16147,16147,False,4
16148,16148,False,3
16149,16149,False,2
16150,16150,False,4
16151,16151,False,3
16152,16152,False,4
16153,16153,False,4
16154,16154,False,2
16155,16155,True,2
16156,16156,False,3
16157,16157,False,4
16158,16158,False,2
16159,16159,True,4
16160,16160,False,3
16161,16161,False,3
16162,16162,False,3
16163,16163,True,3
16164,16164,False,2
16165,16165,False,3
16166,16166,False,4
16167,16167,False,3
16168,16168,True,4
16169,16169,False,3
16170,16170,True,2
16171,16171,False,3
16172,16172,False,2
16173,16173,False,3
16174,16174,True,4
16175,16175,False,3
16176,16176,False,2
16177,16177,False,2
16178,16178,False,4
16179,16179,False,2
16180,16180,False,2
16181,16181,False,2
16182,16182,False,4
16183,16183,False,4
16184,16184,False,2
16185,16185,False,3
16186,16186,True,3
16187,16187,True,3
16188,16188,False,3
16189,16189,False,3
16190,16190,False,2
16191,16191,False,2
16192,16192,False,2
16193,16193,False,2
16194,16194,True,3
16195,16195,False,4
16196,16196,False,4
16197,16197,False,3
16198,16198,False,2
16199,16199,False,3
16200,16200,False,4
16201,16201,True,3
16202,16202,False,3
16203,16203,False,2
16204,16204,False,4
16205,16205,False,4
16206,16206,False,2
16207,16207,False,3
16208,16208,True,2
16209,16209,True,2
16210,16210,True,4
16211,16211,True,2
16212,16212,False,4
16213,16213,False,3
16214,16214,True,4
16215,16215,False,3
16216,16216,False,4
16217,16217,False,4
16218,16218,True,3
16219,16219,False,3
16220,16220,False,3
16221,16221,False,2
16222,16222,False,3
16223,16223,False,2
16224,16224,False,2
16225,16225,False,4
16226,16226,False,3
16227,16227,False,4
16228,16228,True,3
16229,16229,False,4
16230,16230,False,3
16231,16231,False,2
16232,16232,False,4
16233,16233,False,4
16234,16234,False,4
16235,16235,False,2
16236,16236,True,2
16237,16237,True,4
16238,16238,False,4
16239,16239,False,4
16240,16240,False,4
16241,16241,False,2
16242,16242,False,4
16243,16243,True,3
16244,16244,False,2
16245,16245,False,3
16246,16246,False,3
16247,16247,False,2
16248,16248,False,2
16249,16249,False,3
16250,16250,False,3
16251,16251,False,4
16252,16252,True,2
16253,16253,False,2
16254,16254,False,4
16255,16255,False,3
16256,16256,True,4
16257,16257,False,2
16258,16258,False,2
16259,16259,False,4
16260,16260,False,3
16261,16261,False,4
16262,16262,True,4
16263,16263,True,4
16264,16264,False,2
16265,16265,False,2
16266,16266,False,2
16267,16267,False,2
16268,16268,False,3
16269,16269,False,2
16270,16270,False,2
16271,16271,False,3
16272,16272,False,2
16273,16273,False,3
16274,16274,False,4
16275,16275,False,4
16276,16276,False,4
16277,16277,False,4
16278,16278,False,4
16279,16279,True,3
16280,16280,False,2
16281,16281,False,2
16282,16282,False,4
16283,16283,False,2
16284,16284,False,3
16285,16285,False,3
16286,16286,True,3
16287,16287,False,2
16288,16288,False,3
16289,16289,True,3
16290,16290,False,2
16291,16291,False,4
16292,16292,False,3
16293,16293,False,4
16294,16294,False,3
16295,16295,False,2
16296,16296,False,3
16297,16297,False,4
16298,16298,False,4
16299,16299,False,4
16300,16300,False,4
16301,16301,True,2
16302,16302,True,3
16303,16303,False,4
16304,16304,False,4
16305,16305,True,3
16306,16306,False,4
16307,16307,True,2
16308,16308,False,2
16309,16309,False,4
16310,16310,True,4
16311,16311,False,4
16312,16312,False,2
16313,16313,False,2
16314,16314,False,2
16315,16315,False,3
16316,16316,True,4
16317,16317,False,4
16318,16318,False,3
16319,16319,False,2
16320,16320,False,3
16321,16321,False,4
16322,16322,False,2
16323,16323,False,3
16324,16324,True,4
16325,16325,False,3
16326,16326,True,4
16327,16327,True,3
16328,16328,False,3
16329,16329,True,3
16330,16330,False,2
16331,16331,True,3
16332,16332,True,2
16333,16333,False,2
16334,16334,False,2
16335,16335,False,3
16336,16336,False,4
16337,16337,False,3
16338,16338,False,4
16339,16339,False,3
16340,16340,False,2
16341,16341,False,2
16342,16342,False,4
16343,16343,False,2
16344,16344,False,2
16345,16345,False,2
16346,16346,False,2
16347,16347,True,3
16348,16348,True,3
16349,16349,False,3
16350,16350,False,2
16351,16351,False,2
16352,16352,False,3
16353,16353,False,2
16354,16354,True,4
16355,16355,False,3
16356,16356,True,2
16357,16357,True,2
16358,16358,False,2
16359,16359,True,4
16360,16360,False,3
16361,16361,False,3
16362,16362,False,3
16363,16363,False,2
16364,16364,False,2
16365,16365,False,4
16366,16366,False,3
16367,16367,False,2
16368,16368,False,3
16369,16369,False,4
16370,16370,False,4
16371,16371,False,2
16372,16372,False,2
16373,16373,False,2
16374,16374,False,4
16375,16375,False,4
16376,16376,False,4
16377,16377,False,4
16378,16378,False,2
16379,16379,False,3
16380,16380,False,4
16381,16381,False,4
16382,16382,False,4
16383,16383,False,2
16384,16384,False,3
16385,16385,False,3
16386,16386,False,3
16387,16387,False,2
16388,16388,False,3
16389,16389,False,4
16390,16390,True,3
16391,16391,False,4
16392,16392,True,2
16393,16393,False,2
16394,16394,False,2
16395,16395,False,4
16396,16396,True,4
16397,16397,True,4
16398,16398,False,2
16399,16399,True,4
16400,16400,False,3
16401,16401,False,3
16402,16402,False,2
16403,16403,False,4
16404,16404,False,4
16405,16405,False,4
16406,16406,False,4
16407,16407,False,3
16408,16408,False,3
16409,16409,False,4
16410,16410,False,4
16411,16411,False,2
16412,16412,True,4
16413,16413,False,4
16414,16414,False,2
16415,16415,False,3
16416,16416,False,3
16417,16417,False,3
16418,16418,False,2
16419,16419,True,2
16420,16420,False,4
16421,16421,False,3
16422,16422,False,2
16423,16423,False,3
16424,16424,False,4
16425,16425,False,3
16426,16426,False,4
16427,16427,False,3
16428,16428,True,4
16429,16429,False,2
16430,16430,False,3
16431,16431,False,3
16432,16432,False,4
16433,16433,True,4
16434,16434,False,2
16435,16435,False,2
16436,16436,False,2
16437,16437,False,2
16438,16438,False,4
16439,16439,False,4
16440,16440,False,2
16441,16441,False,2
16442,16442,False,3
16443,16443,False,4
16444,16444,False,4
16445,16445,False,3
16446,16446,False,3
16447,16447,True,2
16448,16448,True,3
16449,16449,False,2
16450,16450,False,3
16451,16451,False,3
16452,16452,False,4
16453,16453,False,3
16454,16454,True,2
16455,16455,False,4
16456,16456,False,2
16457,16457,False,2
16458,16458,False,2
16459,16459,False,2
16460,16460,False,2
16461,16461,False,3
16462,16462,False,4
16463,16463,True,4
16464,16464,False,4
16465,16465,False,4
16466,16466,False,3
16467,16467,False,2
16468,16468,False,3
16469,16469,False,2
16470,16470,False,3
16471,16471,False,2
16472,16472,False,3
16473,16473,False,2
16474,16474,False,3
16475,16475,False,3
16476,16476,True,3
16477,16477,True,2
16478,16478,False,2
16479,16479,True,4
16480,16480,True,3
16481,16481,False,4
16482,16482,False,4
16483,16483,False,4
16484,16484,True,3
16485,16485,False,4
16486,16486,False,2
16487,16487,True,2
16488,16488,False,4
16489,16489,False,3
16490,16490,True,2
16491,16491,False,2
16492,16492,False,4
16493,16493,False,2
16494,16494,False,2
16495,16495,False,2
16496,16496,False,3
16497,16497,False,4
16498,16498,False,4
16499,16499,False,3
16500,16500,False,3
16501,16501,False,2
16502,16502,False,3
16503,16503,False,2
16504,16504,False,2
16505,16505,False,3
16506,16506,True,4
16507,16507,False,2
16508,16508,False,3
16509,16509,True,4
16510,16510,False,2
16511,16511,False,4
16512,16512,False,3
16513,16513,True,2
16514,16514,True,3
16515,16515,False,4
16516,16516,False,3
16517,16517,False,2
16518,16518,True,3
16519,16519,False,2
16520,16520,False,2
16521,16521,False,2
16522,16522,False,4
16523,16523,False,2
16524,16524,False,2
16525,16525,False,4
16526,16526,True,3
16527,16527,False,3
16528,16528,False,3
16529,16529,False,4
16530,16530,False,2
16531,16531,False,3
16532,16532,True,2
16533,16533,False,2
16534,16534,False,4
16535,16535,False,2
16536,16536,False,3
16537,16537,False,3
16538,16538,False,3
16539,16539,True,3
16540,16540,True,3
16541,16541,False,3
16542,16542,False,3
16543,16543,True,2
16544,16544,False,3
16545,16545,False,3
16546,16546,True,3
16547,16547,True,3
16548,16548,False,4
16549,16549,False,3
16550,16550,False,2
16551,16551,True,2
16552,16552,False,4
16553,16553,False,4
16554,16554,False,4
16555,16555,False,2
16556,16556,True,2
16557,16557,False,2
16558,16558,True,3
16559,16559,False,2
16560,16560,False,3
16561,16561,False,2
16562,16562,True,4
16563,16563,False,2
16564,16564,False,2
16565,16565,False,4
16566,16566,False,2
16567,16567,False,3
16568,16568,False,4
16569,16569,True,2
16570,16570,True,2
16571,16571,False,4
16572,16572,False,4
16573,16573,False,2
16574,16574,True,3
16575,16575,False,2
16576,16576,False,3
16577,16577,False,4
16578,16578,False,2
16579,16579,False,4
16580,16580,False,3
16581,16581,False,3
16582,16582,False,2
16583,16583,False,3
16584,16584,True,4
16585,16585,False,4
16586,16586,False,4
16587,16587,False,2
16588,16588,False,3
16589,16589,True,2
16590,16590,False,3
16591,16591,False,3
16592,16592,True,3
16593,16593,False,3
16594,16594,False,2
16595,16595,False,4
16596,16596,False,4
16597,16597,False,4
16598,16598,False,4
16599,16599,False,3
16600,16600,False,3
16601,16601,False,3
16602,16602,False,2
16603,16603,False,4
16604,16604,False,2
16605,16605,False,3
16606,16606,True,3
16607,16607,False,4
16608,16608,True,2
16609,16609,True,4
16610,16610,False,3
16611,16611,False,4
16612,16612,False,2
16613,16613,True,3
16614,16614,False,2
16615,16615,False,3
16616,16616,False,2
16617,16617,False,3
16618,16618,False,2
16619,16619,False,2
16620,16620,False,4
16621,16621,False,2
16622,16622,False,4
16623,16623,False,4
16624,16624,False,3
16625,16625,False,4
16626,16626,False,4
16627,16627,False,3
16628,16628,False,4
16629,16629,False,4
16630,16630,False,4
16631,16631,False,4
16632,16632,False,3
16633,16633,False,3
16634,16634,False,3
16635,16635,False,4
16636,16636,False,2
16637,16637,True,4
16638,16638,False,2
16639,16639,False,4
16640,16640,False,3
16641,16641,True,2
16642,16642,False,4
16643,16643,False,4
16644,16644,False,2
16645,16645,False,3
16646,16646,False,4
16647,16647,True,3
16648,16648,False,4
16649,16649,False,3
16650,16650,False,2
16651,16651,False,2
16652,16652,False,3
16653,16653,False,3
16654,16654,False,3
16655,16655,False,3
16656,16656,False,2
16657,16657,False,2
16658,16658,False,3
16659,16659,False,2
16660,16660,False,4
16661,16661,True,3
16662,16662,False,3
16663,16663,True,4
16664,16664,False,3
16665,16665,False,4
16666,16666,False,2
16667,16667,False,2
16668,16668,False,4
16669,16669,True,2
16670,16670,True,2
16671,16671,False,3
16672,16672,False,3
16673,16673,False,4
16674,16674,False,4
16675,16675,False,3
16676,16676,False,4
16677,16677,False,3
16678,16678,False,2
16679,16679,False,2
16680,16680,False,3
16681,16681,False,2
16682,16682,False,3
16683,16683,False,2
16684,16684,False,4
16685,16685,False,4
16686,16686,True,3
16687,16687,False,4
16688,16688,False,2
16689,16689,False,4
16690,16690,False,4
16691,16691,False,4
16692,16692,False,3
16693,16693,False,2
16694,16694,False,3
16695,16695,False,2
16696,16696,False,2
16697,16697,False,2
16698,16698,False,3
16699,16699,False,2
16700,16700,False,3
16701,16701,False,4
16702,16702,False,2
16703,16703,False,4
16704,16704,False,3
16705,16705,True,2
16706,16706,False,2
16707,16707,False,2
16708,16708,False,4
16709,16709,False,3
16710,16710,True,4
16711,16711,False,2
16712,16712,False,4
16713,16713,False,3
16714,16714,False,4
16715,16715,False,4
16716,16716,False,2
16717,16717,False,4
16718,16718,False,3
16719,16719,False,2
16720,16720,False,2
16721,16721,False,2
16722,16722,False,2
16723,16723,False,4
16724,16724,False,3
16725,16725,False,2
16726,16726,False,3
16727,16727,False,2
16728,16728,False,2
16729,16729,False,4
16730,16730,False,4
16731,16731,False,4
16732,16732,False,4
16733,16733,False,3
16734,16734,True,2
16735,16735,False,2
16736,16736,False,3
16737,16737,False,2
16738,16738,False,3
16739,16739,False,2
16740,16740,False,4
16741,16741,True,3
16742,16742,True,3
16743,16743,False,2
16744,16744,False,4
16745,16745,False,3
16746,16746,False,4
16747,16747,False,2
16748,16748,False,4
16749,16749,True,3
16750,16750,False,4
16751,16751,False,4
16752,16752,False,3
16753,16753,False,4
16754,16754,False,3
16755,16755,False,4
16756,16756,False,3
16757,16757,False,4
16758,16758,True,3
16759,16759,False,4
16760,16760,False,3
16761,16761,False,4
16762,16762,False,4
16763,16763,False,2
16764,16764,False,3
16765,16765,False,4
16766,16766,False,3
16767,16767,False,3
16768,16768,False,4
16769,16769,True,4
16770,16770,False,2
16771,16771,False,2
16772,16772,False,2
16773,16773,False,4
16774,16774,False,2
16775,16775,False,4
16776,16776,False,3
16777,16777,False,3
16778,16778,False,2
16779,16779,True,3
16780,16780,True,3
16781,16781,False,2
16782,16782,False,3
16783,16783,False,4
16784,16784,False,2
16785,16785,False,2
16786,16786,True,3
16787,16787,False,4
16788,16788,False,2
16789,16789,False,2
16790,16790,False,4
16791,16791,True,4
16792,16792,False,2
16793,16793,True,3
16794,16794,False,4
16795,16795,False,4
16796,16796,False,4
16797,16797,False,3
16798,16798,False,3
16799,16799,False,3
16800,16800,True,2
16801,16801,True,4
16802,16802,False,2
16803,16803,False,3
16804,16804,False,4
16805,16805,False,4
16806,16806,False,3
16807,16807,False,3
16808,16808,False,3
16809,16809,False,3
16810,16810,False,3
16811,16811,False,2
16812,16812,False,2
16813,16813,False,3
16814,16814,False,2
16815,16815,False,3
16816,16816,False,2
16817,16817,True,2
16818,16818,False,4
16819,16819,False,2
16820,16820,False,2
16821,16821,False,2
16822,16822,False,4
16823,16823,True,4
16824,16824,False,2
16825,16825,False,3
16826,16826,True,3
16827,16827,False,2
16828,16828,False,3
16829,16829,True,3
16830,16830,False,2
16831,16831,False,4
16832,16832,True,4
16833,16833,False,4
16834,16834,False,2
16835,16835,False,2
16836,16836,True,2
16837,16837,False,2
16838,16838,False,2
16839,16839,False,3
16840,16840,False,3
16841,16841,False,4
16842,16842,False,4
16843,16843,False,2
16844,16844,False,4
16845,16845,True,3
16846,16846,False,3
16847,16847,False,4
16848,16848,False,4
16849,16849,True,4
16850,16850,False,3
16851,16851,False,2
16852,16852,True,2
16853,16853,False,4
16854,16854,False,3
16855,16855,False,3
16856,16856,True,3
16857,16857,False,4
16858,16858,False,2
16859,16859,True,4
16860,16860,False,3
16861,16861,True,3
16862,16862,False,4
16863,16863,False,3
16864,16864,False,4
16865,16865,False,4
16866,16866,False,3
16867,16867,False,3
16868,16868,False,4
16869,16869,True,4
16870,16870,False,2
16871,16871,False,3
16872,16872,False,3
16873,16873,False,2
16874,16874,False,3
16875,16875,False,3
16876,16876,False,4
16877,16877,False,2
16878,16878,True,4
16879,16879,False,4
16880,16880,True,4
16881,16881,False,2
16882,16882,False,4
16883,16883,False,3
16884,16884,False,2
16885,16885,False,2
16886,16886,False,3
16887,16887,False,4
16888,16888,False,4
16889,16889,True,2
16890,16890,True,3
16891,16891,False,3
16892,16892,False,2
16893,16893,True,3
16894,16894,False,3
16895,16895,True,3
16896,16896,False,3
16897,16897,False,2
16898,16898,False,2
16899,16899,False,2
16900,16900,False,4
16901,16901,False,3
16902,16902,False,3
16903,16903,False,3
16904,16904,False,4
16905,16905,False,3
16906,16906,False,3
16907,16907,False,3
16908,16908,False,4
16909,16909,True,3
16910,16910,True,4
16911,16911,False,4
16912,16912,False,2
16913,16913,False,3
16914,16914,False,4
16915,16915,False,3
16916,16916,False,2
16917,16917,True,4
16918,16918,False,4
16919,16919,True,4
16920,16920,True,4
16921,16921,True,4
16922,16922,False,2
16923,16923,True,3
16924,16924,False,2
16925,16925,False,4
16926,16926,True,3
16927,16927,False,2
16928,16928,False,3
16929,16929,False,3
16930,16930,False,2
16931,16931,False,4
16932,16932,False,4
16933,16933,False,2
16934,16934,False,4
16935,16935,False,3
16936,16936,False,3
16937,16937,False,2
16938,16938,False,2
16939,16939,False,3
16940,16940,True,2
16941,16941,True,3
16942,16942,False,3
16943,16943,False,3
16944,16944,True,2
16945,16945,False,3
16946,16946,False,2
16947,16947,False,4
16948,16948,False,4
16949,16949,True,2
16950,16950,False,2
16951,16951,False,3
16952,16952,False,2
16953,16953,False,4
16954,16954,True,2
16955,16955,False,3
16956,16956,False,4
16957,16957,False,3
16958,16958,False,2
16959,16959,False,3
16960,16960,False,2
16961,16961,False,3
16962,16962,False,3
16963,16963,False,3
16964,16964,False,3
16965,16965,False,3
16966,16966,False,4
16967,16967,False,4
16968,16968,False,3
16969,16969,False,3
16970,16970,False,4
16971,16971,False,3
16972,16972,False,4
16973,16973,False,2
16974,16974,True,4
16975,16975,False,2
16976,16976,False,4
16977,16977,False,4
16978,16978,False,3
16979,16979,False,3
16980,16980,False,3
16981,16981,False,4
16982,16982,False,3
16983,16983,False,3
16984,16984,False,4
16985,16985,False,4
16986,16986,False,3
16987,16987,False,4
16988,16988,False,3
16989,16989,False,4
16990,16990,False,2
16991,16991,False,4
16992,16992,False,2
16993,16993,False,3
16994,16994,False,4
16995,16995,False,4
16996,16996,False,2
16997,16997,False,4
16998,16998,True,4
16999,16999,False,3
17000,17000,False,2
17001,17001,False,3
17002,17002,True,4
17003,17003,False,3
17004,17004,False,4
17005,17005,False,2
17006,17006,False,3
17007,17007,False,3
17008,17008,False,4
17009,17009,True,2
17010,17010,False,4
17011,17011,True,2
17012,17012,False,3
17013,17013,False,4
17014,17014,False,3
17015,17015,True,2
17016,17016,False,2
17017,17017,False,4
17018,17018,True,3
17019,17019,False,2
17020,17020,False,2
17021,17021,True,4
17022,17022,False,3
17023,17023,False,3
17024,17024,False,3
17025,17025,False,4
17026,17026,False,3
17027,17027,False,3
17028,17028,False,2
17029,17029,False,4
17030,17030,True,3
17031,17031,False,2
17032,17032,False,3
17033,17033,False,3
17034,17034,False,3
17035,17035,False,4
17036,17036,False,4
17037,17037,True,3
17038,17038,False,4
17039,17039,False,2
17040,17040,False,2
17041,17041,False,2
17042,17042,False,4
17043,17043,False,3
17044,17044,False,3
17045,17045,False,4
17046,17046,False,4
17047,17047,False,3
17048,17048,False,3
17049,17049,False,4
17050,17050,False,3
17051,17051,False,4
17052,17052,False,2
17053,17053,False,4
17054,17054,False,2
17055,17055,False,2
17056,17056,False,2
17057,17057,True,2
17058,17058,False,2
17059,17059,False,2
17060,17060,False,4
17061,17061,True,4
17062,17062,False,3
17063,17063,False,4
17064,17064,False,4
17065,17065,False,3
17066,17066,False,3
17067,17067,False,4
17068,17068,False,4
17069,17069,False,4
17070,17070,False,4
17071,17071,False,3
17072,17072,False,3
17073,17073,False,2
17074,17074,False,2
17075,17075,False,3
17076,17076,False,3
17077,17077,False,4
17078,17078,False,2
17079,17079,True,2
17080,17080,False,4
17081,17081,True,3
17082,17082,False,2
17083,17083,False,3
17084,17084,False,4
17085,17085,True,2
17086,17086,False,2
17087,17087,False,4
17088,17088,False,3
17089,17089,False,4
17090,17090,True,2
17091,17091,False,3
17092,17092,True,3
17093,17093,False,2
17094,17094,False,3
17095,17095,False,2
17096,17096,False,2
17097,17097,False,4
17098,17098,False,4
17099,17099,False,4
17100,17100,False,4
17101,17101,False,2
17102,17102,False,3
17103,17103,True,2
17104,17104,True,4
17105,17105,False,4
17106,17106,False,3
17107,17107,True,2
17108,17108,False,2
17109,17109,False,4
17110,17110,False,4
17111,17111,False,3
17112,17112,False,4
17113,17113,False,3
17114,17114,False,4
17115,17115,False,3
17116,17116,False,4
17117,17117,False,2
17118,17118,False,2
17119,17119,True,4
17120,17120,False,4
17121,17121,False,4
17122,17122,True,2
17123,17123,False,3
17124,17124,False,3
17125,17125,False,2
17126,17126,False,2
17127,17127,False,4
17128,17128,False,4
17129,17129,True,2
17130,17130,False,2
17131,17131,False,3
17132,17132,False,3
17133,17133,False,4
17134,17134,False,4
17135,17135,False,2
17136,17136,False,2
17137,17137,False,2
17138,17138,False,2
17139,17139,False,3
17140,17140,False,2
17141,17141,False,4
17142,17142,False,2
17143,17143,False,3
17144,17144,False,2
17145,17145,False,2
17146,17146,False,3
17147,17147,False,4
17148,17148,True,3
17149,17149,False,4
17150,17150,False,2
17151,17151,False,3
17152,17152,False,4
17153,17153,False,2
17154,17154,True,2
17155,17155,True,3
17156,17156,False,2
17157,17157,False,3
17158,17158,False,4
17159,17159,False,2
17160,17160,False,4
17161,17161,False,2
17162,17162,True,3
17163,17163,False,3
17164,17164,False,3
17165,17165,False,2
17166,17166,False,4
17167,17167,False,2
17168,17168,False,2
17169,17169,False,4
17170,17170,False,2
17171,17171,False,3
17172,17172,False,4
17173,17173,False,2
17174,17174,False,3
17175,17175,False,2
17176,17176,True,2
17177,17177,True,3
17178,17178,False,3
17179,17179,False,3
17180,17180,False,3
17181,17181,True,4
17182,17182,False,4
17183,17183,False,4
17184,17184,False,2
17185,17185,False,3
17186,17186,False,2
17187,17187,False,2
17188,17188,False,3
17189,17189,False,4
17190,17190,False,3
17191,17191,False,2
17192,17192,False,2
17193,17193,False,2
17194,17194,False,4
17195,17195,False,4
17196,17196,True,2
17197,17197,False,4
17198,17198,False,3
17199,17199,False,3
17200,17200,False,4
17201,17201,False,3
17202,17202,False,3
17203,17203,False,3
17204,17204,False,3
17205,17205,True,4
17206,17206,False,4
17207,17207,False,2
17208,17208,False,2
17209,17209,False,3
17210,17210,False,3
17211,17211,False,2
17212,17212,False,2
17213,17213,False,2
17214,17214,False,3
17215,17215,False,2
17216,17216,False,2
17217,17217,False,3
17218,17218,False,4
17219,17219,False,2
17220,17220,False,2
17221,17221,False,2
17222,17222,False,3
17223,17223,False,2
17224,17224,False,4
17225,17225,False,4
17226,17226,False,2
17227,17227,False,2
17228,17228,False,3
17229,17229,False,2
17230,17230,False,4
17231,17231,False,4
17232,17232,True,3
17233,17233,True,3
17234,17234,False,4
17235,17235,True,3
17236,17236,False,2
17237,17237,False,4
17238,17238,True,3
17239,17239,True,3
17240,17240,False,3
17241,17241,False,3
17242,17242,False,4
17243,17243,False,2
17244,17244,False,2
17245,17245,True,2
17246,17246,False,2
17247,17247,False,2
17248,17248,True,3
17249,17249,True,2
17250,17250,True,4
17251,17251,False,3
17252,17252,False,4
17253,17253,False,4
17254,17254,False,4
17255,17255,False,2
17256,17256,False,2
17257,17257,False,3
17258,17258,False,3
17259,17259,False,2
17260,17260,False,3
17261,17261,True,4
17262,17262,False,2
17263,17263,False,3
17264,17264,True,2
17265,17265,False,2
17266,17266,True,3
17267,17267,True,2
17268,17268,False,3
17269,17269,False,3
17270,17270,False,4
17271,17271,False,2
17272,17272,False,4
17273,17273,False,2
17274,17274,False,2
17275,17275,False,4
17276,17276,False,3
17277,17277,False,2
17278,17278,True,3
17279,17279,False,2
17280,17280,True,2
17281,17281,False,2
17282,17282,False,4
17283,17283,False,2
17284,17284,False,3
17285,17285,False,2
17286,17286,False,2
17287,17287,False,3
17288,17288,False,4
17289,17289,False,2
17290,17290,False,3
17291,17291,False,4
17292,17292,False,4
17293,17293,False,3
17294,17294,False,4
17295,17295,False,4
17296,17296,False,3
17297,17297,False,4
17298,17298,False,3
17299,17299,False,4
17300,17300,False,3
17301,17301,False,2
17302,17302,False,3
17303,17303,False,2
17304,17304,False,2
17305,17305,False,4
17306,17306,True,3
17307,17307,False,4
17308,17308,True,3
17309,17309,True,3
17310,17310,False,3
17311,17311,False,2
17312,17312,False,2
17313,17313,False,3
17314,17314,False,4
17315,17315,False,3
17316,17316,False,4
17317,17317,False,4
17318,17318,True,3
17319,17319,False,3
17320,17320,True,4
17321,17321,False,2
17322,17322,False,3
17323,17323,True,4
17324,17324,False,4
17325,17325,False,2
17326,17326,False,4
17327,17327,False,3
17328,17328,False,3
17329,17329,True,4
17330,17330,False,2
17331,17331,False,3
17332,17332,False,4
17333,17333,False,4
17334,17334,False,2
17335,17335,False,3
17336,17336,False,3
17337,17337,False,2
17338,17338,False,2
17339,17339,False,4
17340,17340,False,2
17341,17341,False,2
17342,17342,False,4
17343,17343,False,3
17344,17344,False,2
17345,17345,False,2
17346,17346,False,3
17347,17347,True,3
17348,17348,False,3
17349,17349,False,3
17350,17350,True,3
17351,17351,False,4
17352,17352,True,2
17353,17353,False,3
17354,17354,True,3
17355,17355,False,4
17356,17356,True,4
17357,17357,True,3
17358,17358,False,4
17359,17359,False,3
17360,17360,False,2
17361,17361,False,4
17362,17362,False,4
17363,17363,False,4
17364,17364,False,2
17365,17365,False,2
17366,17366,False,2
17367,17367,True,3
17368,17368,False,3
17369,17369,True,3
17370,17370,False,3
17371,17371,False,4
17372,17372,True,3
17373,17373,False,4
17374,17374,False,3
17375,17375,False,3
17376,17376,True,2
17377,17377,False,3
17378,17378,False,3
17379,17379,False,4
17380,17380,True,3
17381,17381,False,3
17382,17382,False,2
17383,17383,False,4
17384,17384,False,3
17385,17385,False,3
17386,17386,False,3
17387,17387,False,3
17388,17388,False,2
17389,17389,False,4
17390,17390,False,3
17391,17391,False,2
17392,17392,False,4
17393,17393,False,2
17394,17394,False,4
17395,17395,True,4
17396,17396,False,3
17397,17397,False,3
17398,17398,True,2
17399,17399,False,4
17400,17400,True,4
17401,17401,True,2
17402,17402,False,4
17403,17403,True,2
17404,17404,False,2
17405,17405,True,3
17406,17406,False,4
17407,17407,False,2
17408,17408,True,2
17409,17409,False,4
17410,17410,False,4
17411,17411,False,2
17412,17412,False,2
17413,17413,False,2
17414,17414,False,3
17415,17415,False,2
17416,17416,False,3
17417,17417,True,4
17418,17418,False,3
17419,17419,False,3
17420,17420,False,3
17421,17421,True,2
17422,17422,False,3
17423,17423,False,4
17424,17424,False,3
17425,17425,False,2
17426,17426,True,4
17427,17427,False,3
17428,17428,False,4
17429,17429,False,4
17430,17430,False,2
17431,17431,True,2
17432,17432,False,2
17433,17433,False,4
17434,17434,False,4
17435,17435,True,3
17436,17436,True,4
17437,17437,False,2
17438,17438,False,3
17439,17439,False,2
17440,17440,False,2
17441,17441,False,3
17442,17442,False,2
17443,17443,False,4
17444,17444,False,4
17445,17445,False,2
17446,17446,False,3
17447,17447,False,3
17448,17448,True,3
17449,17449,False,3
17450,17450,False,4
17451,17451,True,2
17452,17452,True,2
17453,17453,True,4
17454,17454,False,2
17455,17455,False,4
17456,17456,False,3
17457,17457,True,4
17458,17458,False,3
17459,17459,False,3
17460,17460,False,4
17461,17461,False,4
17462,17462,False,2
17463,17463,False,4
17464,17464,False,4
17465,17465,False,2
17466,17466,False,4
17467,17467,True,2
17468,17468,False,3
17469,17469,False,3
17470,17470,False,3
17471,17471,False,4
17472,17472,False,4
17473,17473,False,4
17474,17474,False,4
17475,17475,True,2
17476,17476,False,2
17477,17477,False,3
17478,17478,False,3
17479,17479,True,3
17480,17480,False,2
17481,17481,False,2
17482,17482,False,4
17483,17483,False,4
17484,17484,False,2
17485,17485,False,2
17486,17486,False,2
17487,17487,False,2
17488,17488,False,2
17489,17489,False,4
17490,17490,False,3
17491,17491,False,2
17492,17492,False,2
17493,17493,False,3
17494,17494,False,2
17495,17495,False,2
17496,17496,False,2
17497,17497,False,3
17498,17498,False,3
17499,17499,False,4
17500,17500,False,2
17501,17501,False,4
17502,17502,True,4
17503,17503,False,2
17504,17504,False,2
17505,17505,False,4
17506,17506,False,2
